recordingid|sourceartist|recording_artist|recordname|recartistcredit
11306284|The Beatles|The Kennedy Choir|Across the Univers|734274
1939493|The Beatles|10cc|Across the Universe|18
369902|The Beatles|The Beatles|Across the Universe|303
3031699|The Beatles|Áine Minogue|Across the Universe|307
657117|The Beatles|David Bowie|Across the Universe|956
1507481|The Beatles|Fiona Apple|Across the Universe|1026
12985802|The Beatles|Scorpions|Across the Universe|1605
2018146|The Beatles|Texas|Across the Universe|1900
4347193|The Beatles|Ben Allison|Across the Universe|8954
634115|The Beatles|Laibach|Across the Universe|9194
5021299|The Beatles|小野リサ|Across the Universe|10273
13427744|The Beatles|Bill Frisell|Across the Universe|11731
14213441|The Beatles|Uakti|Across the Universe|14629
11786314|The Beatles|Element of Crime|Across the Universe|24204
420070|The Beatles|Rufus Wainwright|Across the Universe|24239
640338|The Beatles|Jason Falkner|Across the Universe|36976
8555362|The Beatles|Paul Schwartz|Across the Universe|38523
8984143|The Beatles|Barbara Dickson|Across the Universe|46111
2724743|The Beatles|Joemy Wilson|Across the Universe|48801
1410726|The Beatles|Lana Lane|Across the Universe|52623
2639380|The Beatles|The John Butler Trio|Across the Universe|53142
747775|The Beatles|Göran Söllscher|Across the Universe|56464
13487775|The Beatles|Cilla Black|Across the Universe|59979
15088613|The Beatles|Willy Chirino|Across the Universe|72676
17901483|The Beatles|Sloan Wainwright|Across the Universe|86443
7562759|The Beatles|Emmanuel Santarromana|Across the Universe|92826
9925682|The Beatles|Duofel|Across the Universe|99929
14008142|The Beatles|akiko|Across the Universe|102718
4673617|The Beatles|Emmerson Nogueira|Across the Universe|112186
3108102|The Beatles|The Family Cat|Across the Universe|133393
16073886|The Beatles|Brian Crain|Across the Universe|134627
9579530|The Beatles|BeatleJazz|Across the Universe|146284
2541563|The Beatles|46bliss|Across the Universe|170282
3388017|The Beatles|Becca Bobango|Across the Universe|215477
3656448|The Beatles|Lightmyth|Across the Universe|229116
11458292|The Beatles|Phosphorescent|Across the Universe|234003
10845089|The Beatles|Николай Расторгуев|Across the Universe|250150
6213960|The Beatles|Kingdom Come|Across the Universe|262333
10981283|The Beatles|Katie Noonan|Across the Universe|342523
10348429|The Beatles|Vassilikos|Across the Universe|352896
7643683|The Beatles|Фёдор Чистяков|Across the Universe|396175
15804071|The Beatles|Sweet Little Band|Across the Universe|405069
7104345|The Beatles|クラムボン|Across the Universe|442081
7419757|The Beatles|Jim Sturgess|Across the Universe|466404
10492705|The Beatles|Rockabye Baby!|Across the Universe|529755
8948412|The Beatles|一十三十一|Across the Universe|592423
12064017|The Beatles|aozorafantasii|Across the Universe|782631
7381672|The Beatles|Liam O'Maonlai & Eddi Reader|Across the Universe|815904
9367849|The Beatles|John Lennon & Paul McCartney|Across the Universe|833961
15454921|The Beatles|Michael Occhipinti & Shine On|Across the Universe|1234177
3685890|The Beatles|The John Butler Trio with Khalil Gudaz and Jade MacRae|Across the Universe|1312022
2699138|The Beatles|Erich Kunzel and the Cincinnati Pops Orchestra feat. King's Singers|Across the Universe|1540202
15532725|The Beatles|The Beatles|Across the Universe (2009 Remaster)|303
17155571|The Beatles|David Bowie|Across the Universe (5.1 mix)|956
4816068|The Beatles|The Beatles|Across the Universe (Home demo)|303
16055228|The Beatles|Barbara Mendes|Across the Universe (KGO mix)|136379
1330396|The Beatles|The Beatles|Across the Universe (Mono mix)|303
4841004|The Beatles|The Beatles|Across the Universe (Mono-mix, 8.2.68)|303
4197030|The Beatles|The Beatles|Across the Universe (Spectore)|303
4197023|The Beatles|The Beatles|Across the Universe (Wildlife)|303
14008138|The Beatles|akiko|Across the Universe (album version)|102718
1331585|The Beatles|The Beatles|Across the Universe (alternate mix)|303
1042195|The Beatles|Rufus Wainwright|Across the Universe (feat. Moby & Sean Lennon)|24239
4187612|The Beatles|Selway|Across the Universe (feat. Morpho Eugenia)|114863
8491265|The Beatles|Seether|Across the Universe (iTunes Originals version)|50832
2424889|The Beatles|Fiona Apple|Across the Universe (radio edit)|1026
3238833|The Beatles|Fiona Apple|Across the Universe (remix)|1026
541370|The Beatles|Rufus Wainwright|Across the Universe (remix)|24239
15602014|The Beatles|The Beatles|Across the Universe (take 1)|303
3667076|The Beatles|The Beatles|Across the Universe (take 2)|303
674758|The Beatles|The Beatles|Act Naturally|303
7381923|The Beatles|Dwight Yoakam|Act Naturally|10440
10222601|The Beatles|The Hollyridge Strings|Act Naturally|24501
464229|The Beatles|Buck Owens|Act Naturally|40217
5123988|The Beatles|Charley Pride|Act Naturally|42950
1062546|The Beatles|The Cowsills|Act Naturally|65735
1274763|The Beatles|Tamra Rosanes|Act Naturally|103109
9879902|The Beatles|Daniel O'Donnell|Act Naturally|126018
8677448|The Beatles|Dino, Desi and Billy|Act Naturally|137672
7962873|The Rolling Stones|The Temptations|Ain't Too Proud to Beg|132
5025726|The Rolling Stones|The Rolling Stones|Ain't Too Proud to Beg|825
4191190|The Rolling Stones|Count Basie|Ain't Too Proud to Beg|4508
2525283|The Rolling Stones|Willie Bobo|Ain't Too Proud to Beg|23631
11142653|The Rolling Stones|Jimmy Barnes|Ain't Too Proud to Beg|31044
6563826|The Rolling Stones|Human Nature|Ain't Too Proud to Beg|31046
13076025|The Rolling Stones|Hall & Oates|Ain't Too Proud to Beg|37921
4986477|The Rolling Stones|Henning Stærk|Ain't Too Proud to Beg|53273
5742664|The Rolling Stones|Slim Smith|Ain't Too Proud to Beg|99513
2596605|The Rolling Stones|J.J. Jackson|Ain't Too Proud to Beg|104606
9231743|The Rolling Stones|The California Raisins|Ain't Too Proud to Beg|122531
12241777|The Rolling Stones|The Knocks|Ain't Too Proud to Beg|224733
13929921|The Rolling Stones|Maps & Atlases|Ain't Too Proud to Beg|360685
10235638|The Rolling Stones|The Original Lead Singers of The Temptations|Ain't Too Proud to Beg|955431
2731917|The Rolling Stones|The Funk Brothers feat. Ben Harper|Ain't Too Proud to Beg|978284
16882425|The Rolling Stones|Mart Avi|Ain't Too Proud to Beg|1057191
1219262|The Rolling Stones|The Rolling Stones|Ain't Too Proud to Beg (different mix)|825
1219271|The Rolling Stones|The Rolling Stones|Ain't Too Proud to Beg (edited)|825
272258|The Rolling Stones|The Temptations|Ain’t Too Proud to Beg|132
11517877|The Rolling Stones|Phil Collins|Ain’t Too Proud to Beg|151
15903426|The Rolling Stones|Bruce Springsteen|Ain’t Too Proud to Beg|813
602629|The Rolling Stones|The Rolling Stones|Ain’t Too Proud to Beg|825
1018661|The Rolling Stones|Half Japanese|Ain’t Too Proud to Beg|7856
758924|The Rolling Stones|Rick Astley|Ain’t Too Proud to Beg|32667
15788792|The Rolling Stones|The Cat’s Pajamas|Ain’t Too Proud to Beg|1343263
18950055|The Rolling Stones|Bruce Springsteen & The E Street Band|Ain’t Too Proud to Beg|1488075
2124242|The Beatles|Sugar Minott|All Day Night (A Hard Day's Night)|5882
13123121|The Rolling Stones|The Rolling Stones|All Down The Line|825
187572|The Rolling Stones|The Rolling Stones|All Down the Line|825
8560200|The Rolling Stones|Pussy Galore|All Down the Line|8884
3836492|The Rolling Stones|Christine Ohlman|All Down the Line|241023
2070298|The Rolling Stones|The Rolling Stones|All Down the Line (alternate mix)|825
11233939|The Rolling Stones|The Rolling Stones|All Down the Line (alternate take)|825
5024694|The Rolling Stones|The Rolling Stones|All Down the Line (demo)|825
12736809|The Rolling Stones|The Rolling Stones|All Down the Line (early rehearsal)|825
5748873|The Rolling Stones|The Rolling Stones|All Down the Line (live)|825
12939803|The Rolling Stones|The Rolling Stones|All Down the Line (version 1) (stereo)|825
12939804|The Rolling Stones|The Rolling Stones|All Down the Line (version 2) (stereo)|825
6675129|The Beatles|The Smithereens|All I've Got to Do|4572
4303370|The Beatles|George Martin|All I've Got to Do|12157
11908337|The Beatles|Andrew Gold|All I've Got to Do|38260
8564323|The Beatles|Toxic Audio|All I've Got to Do|70019
6296294|The Beatles|Moon Martin|All I've Got to Do|106174
4055080|The Beatles|Peter Lipa|All I've Got to Do|254587
659212|The Beatles|The Beatles|All I’ve Got to Do|303
14342402|The Beatles|Barbara Cue & Vic Chesnutt|All I’ve Got to Do|1099914
2013126|The Beatles|Me First and the Gimme Gimmes|All My Lovin|1919
11678302|The Beatles|Amplify|All My Lovin'|57141
11142346|The Beatles|Beegie Adair|All My Lovin'|374560
230124|The Beatles|The Beatles|All My Loving|303
1559250|The Beatles|Me First and the Gimme Gimmes|All My Loving|1919
755067|The Beatles|Paul McCartney|All My Loving|2122
3696129|The Beatles|Matt Monro|All My Loving|2450
1745133|The Beatles|Brødrene Olsen|All My Loving|3512
6675130|The Beatles|The Smithereens|All My Loving|4572
9795263|The Beatles|Keely Smith|All My Loving|8563
1277424|The Beatles|The Swingle Singers|All My Loving|9896
514922|The Beatles|Helloween|All My Loving|11782
4303372|The Beatles|George Martin|All My Loving|12157
4767695|The Beatles|Los Manolos|All My Loving|14752
6071702|The Beatles|The Chipmunks|All My Loving|16283
10222553|The Beatles|The Hollyridge Strings|All My Loving|24501
7744747|The Beatles|The Sandpipers|All My Loving|30237
739924|The Beatles|The Brothers Four|All My Loving|31074
11789752|The Beatles|Duke Ellington & His Orchestra|All My Loving|33800
2261384|The Beatles|Herb Alpert & The Tijuana Brass|All My Loving|34720
2139961|The Beatles|Trio Rococo|All My Loving|36505
928509|The Beatles|Rita Lee|All My Loving|37575
1110701|The Beatles|NICOTINE|All My Loving|40924
6557288|The Beatles|藤田恵美|All My Loving|47721
13223389|The Beatles|Kaare Norge|All My Loving|54426
4705027|The Beatles|Daniel O'Donnell|All My Loving|126018
9984225|The Beatles|Santo & Johnny|All My Loving|144154
6911932|The Beatles|Sonny Curtis|All My Loving|156564
12720536|The Beatles|Rubber Band|All My Loving|159172
7218420|The Beatles|Emilie Autumn|All My Loving|192131
2525686|The Beatles|Count Basie & His Orchestra|All My Loving|201597
3268910|The Beatles|The Punkles|All My Loving|208181
4055084|The Beatles|Peter Lipa|All My Loving|254587
10648225|The Beatles|The Beatles Revival Band|All My Loving|269236
5791292|The Beatles|Scotty Anderson|All My Loving|356868
6606225|The Beatles|The Child|All My Loving|417542
7607215|The Beatles|Jim Sturgess|All My Loving|466404
7340126|The Beatles|Henrique Cazes|All My Loving|467564
9728505|The Beatles|Otto Kanerva|All My Loving|641709
11306286|The Beatles|The Kennedy Choir|All My Loving|734274
11578889|The Beatles|Los Rolin|All My Loving|751087
1461258|The Beatles|Suzy Bogguss & Chet Atkins|All My Loving|819328
9367805|The Beatles|John Lennon & Paul McCartney|All My Loving|833961
17245536|The Beatles|Elian Bittencourt|All My Loving|1410253
5592805|The Beatles|The Beatles|All My Loving (1963-07-30)|303
1131381|The Beatles|The Beatles|All My Loving (Ed Sullivan Show)|303
9851599|The Beatles|The Beatles|All My Loving (Indianapolis 1964)|303
9852355|The Beatles|The Beatles|All My Loving (It's The Beatles)|303
9852368|The Beatles|The Beatles|All My Loving (London Palladium 2)|303
9851880|The Beatles|The Beatles|All My Loving (Montreal 1964)|303
9852308|The Beatles|The Beatles|All My Loving (Morecambe and Wise)|303
9851586|The Beatles|The Beatles|All My Loving (Philadelphia 1964)|303
9851875|The Beatles|The Beatles|All My Loving (Toronto 1964)|303
15635412|The Beatles|The Beatles|All My Loving (live at BBC for “From Us to You” / 26th December, 1963)|303
2644481|The Beatles|The Beatles|All My Loving (rehearsal)|303
413213|The Beatles|Me First and the Gimme Gimmes|All My Lovin’|1919
16140350|The Rolling Stones|Blues Package|All Over Now|231871
2162964|The Rolling Stones|The Rolling Stones|All Sold Out|825
213368|The Beatles|The Beatles|All Things Must Pass|303
6415637|The Beatles|George Harrison|All Things Must Pass|2863
4304257|The Beatles|Billy Preston|All Things Must Pass|74761
13537699|The Beatles|George Harrison|All Things Must Pass (demo)|2863
410937|The Beatles|The Beatles|All Together Now|303
13624120|The Beatles|Jim White|All Together Now|23855
7693921|The Beatles|Sugar Beats|All Together Now|250468
8053017|The Beatles|Joy Unlimited|All Together Now|527225
14412727|The Beatles|Sister Crayon|All Together Now|708799
14176722|The Beatles|Mammytone|All Together Now|1077504
1207437|The Beatles|The Muppets with Harry Smith|All Together Now|1140802
5539186|The Beatles|George and Henry Chadwick|All Together Now|1151113
3108106|The Beatles|Loves Young Nightmare|All Too Much|198720
2207086|The Beatles|Nirvana|All You Need Is Love|54
410944|The Beatles|The Beatles|All You Need Is Love|303
15425257|The Beatles|The Flaming Lips|All You Need Is Love|1114
10590636|The Beatles|Elvis Costello|All You Need Is Love|1517
9438830|The Beatles|Die Toten Hosen|All You Need Is Love|1874
8769031|The Beatles|Nada Surf|All You Need Is Love|2562
1316117|The Beatles|Canadian Brass|All You Need Is Love|16140
2060558|The Beatles|Echo & The Bunnymen|All You Need Is Love|16153
9130833|The Beatles|Noel Gallagher|All You Need Is Love|21547
10222534|The Beatles|The Hollyridge Strings|All You Need Is Love|24501
793128|The Beatles|Wiener Sängerknaben|All You Need Is Love|41868
980288|The Beatles|Royal Philharmonic Orchestra|All You Need Is Love|42495
9362249|The Beatles|Studio 99|All You Need Is Love|42563
502828|The Beatles|The Undead|All You Need Is Love|42654
1866421|The Beatles|Lynden David Hall|All You Need Is Love|45347
3413931|The Beatles|Anything Box|All You Need Is Love|49916
1854049|The Beatles|John Bayless|All You Need Is Love|63088
5663167|The Beatles|Nits|All You Need Is Love|70364
13624127|The Beatles|Thea Gilmore|All You Need Is Love|83749
5333193|The Beatles|Anita Kerr Singers|All You Need Is Love|96694
17504521|The Beatles|[unknown]|All You Need Is Love|97546
14008140|The Beatles|akiko|All You Need Is Love|102718
8564333|The Beatles|The House Jacks|All You Need Is Love|115588
4237055|The Beatles|Ferrante and Teicher|All You Need Is Love|122431
12720549|The Beatles|Rubber Band|All You Need Is Love|159172
9884060|The Beatles|Psilodump|All You Need Is Love|177281
7961534|The Beatles|Wing|All You Need Is Love|178815
2877464|The Beatles|Bo Katzman Chor|All You Need Is Love|187338
3020896|The Beatles|Maureen Mahon|All You Need Is Love|194301
3269032|The Beatles|The Punkles|All You Need Is Love|208181
12334942|The Beatles|Jamie Lancaster|All You Need Is Love|307333
15804064|The Beatles|Sweet Little Band|All You Need Is Love|405069
6484801|The Beatles|Marian Dacal|All You Need Is Love|409085
8229166|The Beatles|The Keith Mansfield Orchestra|All You Need Is Love|540498
6532853|The Beatles|Vitamin String Quartet|All You Need Is Love|562672
17443072|The Beatles|Les Boréades de Montréal|All You Need Is Love|612697
9320266|The Beatles|Ricardo Caliente|All You Need Is Love|616352
15317914|The Beatles|Glee Cast|All You Need Is Love|647066
10381431|The Beatles|Bandaged|All You Need Is Love|678311
7607276|The Beatles|Dana Fuchs & Jim Sturgess|All You Need Is Love|820373
2082142|The Beatles|The Freedom Sounds feat. Wayne Henderson|All You Need Is Love|845431
13682511|The Beatles|OS Isaak Iselin|All You Need Is Love|903405
15590506|The Beatles|J Rabbit|All You Need Is Love|967096
1161587|The Beatles|Rod Stewart, Joe Cocker, Paul McCartney & Various Artists|All You Need Is Love|1002880
13773481|The Beatles|Группа Стаса Намина «Цветы»|All You Need Is Love|1026948
14756631|The Beatles|The Flaming Lips feat. Alex Ebert & Jade Castrinos|All You Need Is Love|1151018
5539179|The Beatles|Tasia and Kaila McIntyre-Bader|All You Need Is Love|1151114
15088607|The Beatles|Willy Chirino feat. Flo Rida & Black Dada|All You Need Is Love|1191525
15494563|The Beatles|The Nutopians|All You Need Is Love|1238340
10695122|The Beatles|Luciano Pavarotti & All Artists|All You Need Is Love|1399602
7649637|The Beatles|London Starlight Orchestra|All You Need Is Love|1437706
15952185|The Beatles|Ben from Corduroy|All You Need Is Love|1513615
2699134|The Beatles|Erich Kunzel and the Cincinnati Pops Orchestra feat. King's Singers|All You Need Is Love|1540202
7745524|The Beatles|Tom Jones|All You Need Is Love (12" edit)|1818
7745527|The Beatles|Tom Jones|All You Need Is Love (7" club instrumental)|1818
7745526|The Beatles|Tom Jones|All You Need Is Love (7" club mix no lead vocals)|1818
7745525|The Beatles|Tom Jones|All You Need Is Love (7" club mix)|1818
7745523|The Beatles|Tom Jones|All You Need Is Love (7" mix)|1818
3269038|The Beatles|The Punkles|All You Need Is Love (All Star version)|208181
16055248|The Beatles|Paulinho Loureiro|All You Need Is Love (KGO mix)|725855
8157735|The Beatles|Echo & The Bunnymen|All You Need Is Love (The Life at Brian's Sessions)|16153
11797743|The Beatles|One Direction|All You Need Is Love (X Factor performance)|754656
10365363|The Beatles|John Lennon & Paul McCartney|All You Need Is Love (karaoke)|833961
2899567|The Beatles|Echo & The Bunnymen|All You Need Is Love (live)|16153
6870144|The Beatles|Nirvana|All You Need Is Love / Matt Is Drunk / If I Fell / Heartbreaker (jam) / Living Loving Maid|54
1861690|The Beatles|New Musik|All You Need is Love|114078
12589853|The Beatles|Brandi Carlile|All You Need is Love|232832
15596101|The Beatles|The Keith Mansfield Orchestra|All You Need is Love|540498
11749870|The Beatles|Walls Have Ears|All the Lonely People|634374
4285178|The Rolling Stones|Wolfgang Ambros|Allan wia a Stan|35358
421569|The Rolling Stones|The Rolling Stones|Almost Hear You Sigh|825
294042|The Rolling Stones|The Rolling Stones|Already Over Me|825
294048|The Rolling Stones|The Rolling Stones|Always Suffering|825
9799682|The Beatles|Harry Connick, Jr.|And I Love Her|110
