artist	trackid	trackname	recordingid	releasename	release_group	date_year	labelname	countryname	id	name
The Rolling Stones	7763543	Brown Sugar	161430	Singles 1968-1971	817810	2005	ABKCO	United Kingdom	6788069	Brown Sugar
The Rolling Stones	7763543	Brown Sugar	161430	Singles 1968-1971	817810	2005	ABKCO	United States	6788069	Brown Sugar
The Rolling Stones	7763544	Bitch	224906	Singles 1968-1971	817810	2005	ABKCO	United Kingdom	224906	Bitch
The Rolling Stones	7763544	Bitch	224906	Singles 1968-1971	817810	2005	ABKCO	United States	224906	Bitch
The Rolling Stones	11376528	Miss You	159494	Some Girls	18194	2005	東芝EMI 株式会社	United Kingdom	109077	Miss You
The Rolling Stones	11376528	Miss You	159494	Some Girls	18194	2005	東芝EMI 株式会社	United States	109077	Miss You
The Rolling Stones	11376529	When the Whip Comes Down	159495	Some Girls	18194	2005	東芝EMI 株式会社	United Kingdom	12458149	When the Whip Comes Down
The Rolling Stones	11376529	When the Whip Comes Down	159495	Some Girls	18194	2005	東芝EMI 株式会社	United States	12458149	When the Whip Comes Down
The Rolling Stones	11376530	Just My Imagination (Running Away With Me)	159496	Some Girls	18194	2005	東芝EMI 株式会社	United Kingdom	3069327	Just My Imagination (Running Away With Me)
The Rolling Stones	11376530	Just My Imagination (Running Away With Me)	159496	Some Girls	18194	2005	東芝EMI 株式会社	United States	3069327	Just My Imagination (Running Away With Me)
The Rolling Stones	11376534	Respectable	159500	Some Girls	18194	2005	東芝EMI 株式会社	United Kingdom	12446800	Respectable
The Rolling Stones	11376534	Respectable	159500	Some Girls	18194	2005	東芝EMI 株式会社	United States	12446800	Respectable
The Rolling Stones	11376535	Before They Make Me Run	159501	Some Girls	18194	2005	東芝EMI 株式会社	United Kingdom	12459053	Before They Make Me Run
The Rolling Stones	11376535	Before They Make Me Run	159501	Some Girls	18194	2005	東芝EMI 株式会社	United States	12459053	Before They Make Me Run
The Rolling Stones	11376536	Beast of Burden	159502	Some Girls	18194	2005	東芝EMI 株式会社	United Kingdom	12429576	Beast of Burden
The Rolling Stones	11376536	Beast of Burden	159502	Some Girls	18194	2005	東芝EMI 株式会社	United States	12429576	Beast of Burden
The Rolling Stones	14910117	Brown Sugar	161430	Sticky Fingers	31058	2005	東芝EMI 株式会社	United Kingdom	6788069	Brown Sugar
The Rolling Stones	14910117	Brown Sugar	161430	Sticky Fingers	31058	2005	東芝EMI 株式会社	United States	6788069	Brown Sugar
The Rolling Stones	14910118	Sway	224902	Sticky Fingers	31058	2005	東芝EMI 株式会社	United Kingdom	224902	Sway
The Rolling Stones	14910118	Sway	224902	Sticky Fingers	31058	2005	東芝EMI 株式会社	United States	224902	Sway
The Rolling Stones	14910119	Wild Horses	224903	Sticky Fingers	31058	2005	東芝EMI 株式会社	United Kingdom	224903	Wild Horses
The Rolling Stones	14910119	Wild Horses	224903	Sticky Fingers	31058	2005	東芝EMI 株式会社	United States	224903	Wild Horses
The Rolling Stones	14910121	You Gotta Move	224905	Sticky Fingers	31058	2005	東芝EMI 株式会社	United Kingdom	3392386	You Got to Move
The Rolling Stones	14910121	You Gotta Move	224905	Sticky Fingers	31058	2005	東芝EMI 株式会社	United States	3392386	You Got to Move
The Rolling Stones	14910122	Bitch	224906	Sticky Fingers	31058	2005	東芝EMI 株式会社	United Kingdom	224906	Bitch
The Rolling Stones	14910122	Bitch	224906	Sticky Fingers	31058	2005	東芝EMI 株式会社	United States	224906	Bitch
The Rolling Stones	14910124	Sister Morphine	224908	Sticky Fingers	31058	2005	東芝EMI 株式会社	United Kingdom	11759760	Sister Morphine
The Rolling Stones	14910124	Sister Morphine	224908	Sticky Fingers	31058	2005	東芝EMI 株式会社	United States	11759760	Sister Morphine
The Rolling Stones	14910125	Dead Flowers	224909	Sticky Fingers	31058	2005	東芝EMI 株式会社	United Kingdom	224909	Dead Flowers
The Rolling Stones	14910125	Dead Flowers	224909	Sticky Fingers	31058	2005	東芝EMI 株式会社	United States	224909	Dead Flowers
The Rolling Stones	159806	Start Me Up	161432	Tattoo You	22789	2005	Rolling Stones Records	United Kingdom	185377	Start Me Up
The Rolling Stones	159806	Start Me Up	161432	Tattoo You	22789	2005	Rolling Stones Records	United States	185377	Start Me Up
The Rolling Stones	159806	Start Me Up	161432	Tattoo You	22789	2005	Virgin Records America	United Kingdom	185377	Start Me Up
The Rolling Stones	159806	Start Me Up	161432	Tattoo You	22789	2005	Virgin Records America	United States	185377	Start Me Up
The Rolling Stones	159807	Hang Fire	185378	Tattoo You	22789	2005	Rolling Stones Records	United Kingdom	12459539	Hang Fire
The Rolling Stones	159807	Hang Fire	185378	Tattoo You	22789	2005	Rolling Stones Records	United States	12459539	Hang Fire
The Rolling Stones	159807	Hang Fire	185378	Tattoo You	22789	2005	Virgin Records America	United Kingdom	12459539	Hang Fire
The Rolling Stones	159807	Hang Fire	185378	Tattoo You	22789	2005	Virgin Records America	United States	12459539	Hang Fire
The Rolling Stones	159808	Slave	185379	Tattoo You	22789	2005	Rolling Stones Records	United Kingdom	185379	Slave
The Rolling Stones	159808	Slave	185379	Tattoo You	22789	2005	Rolling Stones Records	United States	185379	Slave
The Rolling Stones	159808	Slave	185379	Tattoo You	22789	2005	Virgin Records America	United Kingdom	185379	Slave
The Rolling Stones	159808	Slave	185379	Tattoo You	22789	2005	Virgin Records America	United States	185379	Slave
The Rolling Stones	159816	Waiting on a Friend	161439	Tattoo You	22789	2005	Rolling Stones Records	United Kingdom	12460097	Waiting on a Friend
The Rolling Stones	159816	Waiting on a Friend	161439	Tattoo You	22789	2005	Rolling Stones Records	United States	12460097	Waiting on a Friend
The Rolling Stones	159816	Waiting on a Friend	161439	Tattoo You	22789	2005	Virgin Records America	United Kingdom	12460097	Waiting on a Friend
The Rolling Stones	159816	Waiting on a Friend	161439	Tattoo You	22789	2005	Virgin Records America	United States	12460097	Waiting on a Friend
The Rolling Stones	11376575	Start Me Up	161432	Tattoo You	22789	2005	Virgin	United Kingdom	185377	Start Me Up
The Rolling Stones	11376575	Start Me Up	161432	Tattoo You	22789	2005	Virgin	United States	185377	Start Me Up
The Rolling Stones	11376576	Hang Fire	185378	Tattoo You	22789	2005	Virgin	United Kingdom	12459539	Hang Fire
The Rolling Stones	11376576	Hang Fire	185378	Tattoo You	22789	2005	Virgin	United States	12459539	Hang Fire
The Rolling Stones	11376577	Slave	185379	Tattoo You	22789	2005	Virgin	United Kingdom	185379	Slave
The Rolling Stones	11376577	Slave	185379	Tattoo You	22789	2005	Virgin	United States	185379	Slave
The Rolling Stones	11376585	Waiting on a Friend	161439	Tattoo You	22789	2005	Virgin	United Kingdom	12460097	Waiting on a Friend
The Rolling Stones	11376585	Waiting on a Friend	161439	Tattoo You	22789	2005	Virgin	United States	12460097	Waiting on a Friend
The Rolling Stones	4196777	Streets of Love	4506741	The Very Best of Power Ballads: The Greatest Driving Anthems ...Ever!	457039	2005	Virgin TV	United Kingdom	12726465	Streets of Love
The Rolling Stones	4196777	Streets of Love	4506741	The Very Best of Power Ballads: The Greatest Driving Anthems ...Ever!	457039	2005	Virgin TV	United States	12726465	Streets of Love
The Beatles	5237177	Because	6397781	Love	566024	2006	Apple Records	United Kingdom	304817	Because
The Beatles	5237177	Because	6397781	Love	566024	2006	Apple Records	United States	304817	Because
The Beatles	5237177	Because	6397781	Love	566024	2006	Parlophone	United Kingdom	304817	Because
The Beatles	5237177	Because	6397781	Love	566024	2006	Parlophone	United States	304817	Because
The Beatles	5237178	Get Back	6397782	Love	566024	2006	Apple Records	United Kingdom	12890662	Get Back (Love version)
The Beatles	5237178	Get Back	6397782	Love	566024	2006	Apple Records	United States	12890662	Get Back (Love version)
The Beatles	5237178	Get Back	6397782	Love	566024	2006	Parlophone	United Kingdom	12890662	Get Back (Love version)
The Beatles	5237178	Get Back	6397782	Love	566024	2006	Parlophone	United States	12890662	Get Back (Love version)
The Beatles	5237179	Glass Onion	6397783	Love	566024	2006	Apple Records	United Kingdom	159794	Glass Onion
The Beatles	5237179	Glass Onion	6397783	Love	566024	2006	Apple Records	United States	159794	Glass Onion
The Beatles	5237179	Glass Onion	6397783	Love	566024	2006	Parlophone	United Kingdom	159794	Glass Onion
The Beatles	5237179	Glass Onion	6397783	Love	566024	2006	Parlophone	United States	159794	Glass Onion
The Beatles	5237180	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Apple Records	United Kingdom	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237180	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Apple Records	United States	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237180	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Parlophone	United Kingdom	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237180	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Parlophone	United States	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237181	I Am the Walrus	6397785	Love	566024	2006	Apple Records	United Kingdom	155968	I Am the Walrus
The Beatles	5237181	I Am the Walrus	6397785	Love	566024	2006	Apple Records	United States	155968	I Am the Walrus
The Beatles	5237181	I Am the Walrus	6397785	Love	566024	2006	Parlophone	United Kingdom	155968	I Am the Walrus
The Beatles	5237181	I Am the Walrus	6397785	Love	566024	2006	Parlophone	United States	155968	I Am the Walrus
The Beatles	5237182	I Want to Hold Your Hand	6397786	Love	566024	2006	Apple Records	United Kingdom	7945955	I Want to Hold Your Hand
The Beatles	5237182	I Want to Hold Your Hand	6397786	Love	566024	2006	Apple Records	United States	7945955	I Want to Hold Your Hand
The Beatles	5237182	I Want to Hold Your Hand	6397786	Love	566024	2006	Parlophone	United Kingdom	7945955	I Want to Hold Your Hand
The Beatles	5237182	I Want to Hold Your Hand	6397786	Love	566024	2006	Parlophone	United States	7945955	I Want to Hold Your Hand
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United Kingdom	368507	What You’re Doing
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United Kingdom	613806	Drive My Car
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United States	368507	What You’re Doing
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United States	613806	Drive My Car
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United Kingdom	368507	What You’re Doing
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United Kingdom	613806	Drive My Car
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United States	368507	What You’re Doing
The Beatles	5237183	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United States	613806	Drive My Car
The Beatles	5237184	Gnik Nus	6397788	Love	566024	2006	Apple Records	United Kingdom	12890668	Gnik Nus (Love version)
The Beatles	5237184	Gnik Nus	6397788	Love	566024	2006	Apple Records	United States	12890668	Gnik Nus (Love version)
The Beatles	5237184	Gnik Nus	6397788	Love	566024	2006	Parlophone	United Kingdom	12890668	Gnik Nus (Love version)
The Beatles	5237184	Gnik Nus	6397788	Love	566024	2006	Parlophone	United States	12890668	Gnik Nus (Love version)
The Beatles	5237185	Something / Blue Jay Way (transition)	6397789	Love	566024	2006	Apple Records	United Kingdom	12890669	Something / Blue Jay Way (Love version)
The Beatles	5237185	Something / Blue Jay Way (transition)	6397789	Love	566024	2006	Apple Records	United States	12890669	Something / Blue Jay Way (Love version)
The Beatles	5237185	Something / Blue Jay Way (transition)	6397789	Love	566024	2006	Parlophone	United Kingdom	12890669	Something / Blue Jay Way (Love version)
The Beatles	5237185	Something / Blue Jay Way (transition)	6397789	Love	566024	2006	Parlophone	United States	12890669	Something / Blue Jay Way (Love version)
The Beatles	5237186	Being for the Benefit of Mr. Kite! / I Want You (She’s So Heavy) / Helter Skelter	6397790	Love	566024	2006	Apple Records	United Kingdom	12890670	Being for the Benefit of Mr Kite! / I Want You (She’s So Heavy) / Helter Skelter (Love version)
The Beatles	5237186	Being for the Benefit of Mr. Kite! / I Want You (She’s So Heavy) / Helter Skelter	6397790	Love	566024	2006	Apple Records	United States	12890670	Being for the Benefit of Mr Kite! / I Want You (She’s So Heavy) / Helter Skelter (Love version)
The Beatles	5237186	Being for the Benefit of Mr. Kite! / I Want You (She’s So Heavy) / Helter Skelter	6397790	Love	566024	2006	Parlophone	United Kingdom	12890670	Being for the Benefit of Mr Kite! / I Want You (She’s So Heavy) / Helter Skelter (Love version)
The Beatles	5237186	Being for the Benefit of Mr. Kite! / I Want You (She’s So Heavy) / Helter Skelter	6397790	Love	566024	2006	Parlophone	United States	12890670	Being for the Benefit of Mr Kite! / I Want You (She’s So Heavy) / Helter Skelter (Love version)
The Beatles	5237187	Help!	6397791	Love	566024	2006	Apple Records	United Kingdom	6267351	Help!
The Beatles	5237187	Help!	6397791	Love	566024	2006	Apple Records	United States	6267351	Help!
The Beatles	5237187	Help!	6397791	Love	566024	2006	Parlophone	United Kingdom	6267351	Help!
The Beatles	5237187	Help!	6397791	Love	566024	2006	Parlophone	United States	6267351	Help!
The Beatles	5237188	Blackbird / Yesterday	6397792	Love	566024	2006	Apple Records	United Kingdom	12434037	Blackbird / Yesterday (Love version)
The Beatles	5237188	Blackbird / Yesterday	6397792	Love	566024	2006	Apple Records	United States	12434037	Blackbird / Yesterday (Love version)
The Beatles	5237188	Blackbird / Yesterday	6397792	Love	566024	2006	Parlophone	United Kingdom	12434037	Blackbird / Yesterday (Love version)
The Beatles	5237188	Blackbird / Yesterday	6397792	Love	566024	2006	Parlophone	United States	12434037	Blackbird / Yesterday (Love version)
The Beatles	5237189	Strawberry Fields Forever	6397793	Love	566024	2006	Apple Records	United Kingdom	12890671	Strawberry Fields Forever (Love version)
The Beatles	5237189	Strawberry Fields Forever	6397793	Love	566024	2006	Apple Records	United States	12890671	Strawberry Fields Forever (Love version)
The Beatles	5237189	Strawberry Fields Forever	6397793	Love	566024	2006	Parlophone	United Kingdom	12890671	Strawberry Fields Forever (Love version)
The Beatles	5237189	Strawberry Fields Forever	6397793	Love	566024	2006	Parlophone	United States	12890671	Strawberry Fields Forever (Love version)
The Beatles	5237190	Within You Without You / Tomorrow Never Knows	6397794	Love	566024	2006	Apple Records	United Kingdom	12890673	Within You Without You / Tomorrow Never Knows (Love version)
The Beatles	5237190	Within You Without You / Tomorrow Never Knows	6397794	Love	566024	2006	Apple Records	United States	12890673	Within You Without You / Tomorrow Never Knows (Love version)
The Beatles	5237190	Within You Without You / Tomorrow Never Knows	6397794	Love	566024	2006	Parlophone	United Kingdom	12890673	Within You Without You / Tomorrow Never Knows (Love version)
The Beatles	5237190	Within You Without You / Tomorrow Never Knows	6397794	Love	566024	2006	Parlophone	United States	12890673	Within You Without You / Tomorrow Never Knows (Love version)
The Beatles	5237191	Lucy in the Sky With Diamonds	6397795	Love	566024	2006	Apple Records	United Kingdom	12890674	Lucy in the Sky With Diamonds (Love version)
The Beatles	5237191	Lucy in the Sky With Diamonds	6397795	Love	566024	2006	Apple Records	United States	12890674	Lucy in the Sky With Diamonds (Love version)
The Beatles	5237191	Lucy in the Sky With Diamonds	6397795	Love	566024	2006	Parlophone	United Kingdom	12890674	Lucy in the Sky With Diamonds (Love version)
The Beatles	5237191	Lucy in the Sky With Diamonds	6397795	Love	566024	2006	Parlophone	United States	12890674	Lucy in the Sky With Diamonds (Love version)
The Beatles	5237192	Octopus’s Garden	6397796	Love	566024	2006	Apple Records	United Kingdom	12890675	Octopus’s Garden (Love version)
The Beatles	5237192	Octopus’s Garden	6397796	Love	566024	2006	Apple Records	United States	12890675	Octopus’s Garden (Love version)
The Beatles	5237192	Octopus’s Garden	6397796	Love	566024	2006	Parlophone	United Kingdom	12890675	Octopus’s Garden (Love version)
The Beatles	5237192	Octopus’s Garden	6397796	Love	566024	2006	Parlophone	United States	12890675	Octopus’s Garden (Love version)
The Beatles	5237193	Lady Madonna	6397797	Love	566024	2006	Apple Records	United Kingdom	5681695	Lady Madonna
The Beatles	5237193	Lady Madonna	6397797	Love	566024	2006	Apple Records	United States	5681695	Lady Madonna
The Beatles	5237193	Lady Madonna	6397797	Love	566024	2006	Parlophone	United Kingdom	5681695	Lady Madonna
The Beatles	5237193	Lady Madonna	6397797	Love	566024	2006	Parlophone	United States	5681695	Lady Madonna
The Beatles	5237194	Here Comes the Sun / The Inner Light (transition)	6397798	Love	566024	2006	Apple Records	United Kingdom	12890676	Here Comes the Sun / The Inner Light (Love version)
The Beatles	5237194	Here Comes the Sun / The Inner Light (transition)	6397798	Love	566024	2006	Apple Records	United States	12890676	Here Comes the Sun / The Inner Light (Love version)
The Beatles	5237194	Here Comes the Sun / The Inner Light (transition)	6397798	Love	566024	2006	Parlophone	United Kingdom	12890676	Here Comes the Sun / The Inner Light (Love version)
The Beatles	5237194	Here Comes the Sun / The Inner Light (transition)	6397798	Love	566024	2006	Parlophone	United States	12890676	Here Comes the Sun / The Inner Light (Love version)
The Beatles	5237195	Come Together / Dear Prudence / Cry Baby Cry (transition)	6397799	Love	566024	2006	Apple Records	United Kingdom	12890677	Come Together / Dear Prudence / Cry Baby Cry (Love version)
The Beatles	5237195	Come Together / Dear Prudence / Cry Baby Cry (transition)	6397799	Love	566024	2006	Apple Records	United States	12890677	Come Together / Dear Prudence / Cry Baby Cry (Love version)
The Beatles	5237195	Come Together / Dear Prudence / Cry Baby Cry (transition)	6397799	Love	566024	2006	Parlophone	United Kingdom	12890677	Come Together / Dear Prudence / Cry Baby Cry (Love version)
The Beatles	5237195	Come Together / Dear Prudence / Cry Baby Cry (transition)	6397799	Love	566024	2006	Parlophone	United States	12890677	Come Together / Dear Prudence / Cry Baby Cry (Love version)
The Beatles	5237196	Revolution	6397800	Love	566024	2006	Apple Records	United Kingdom	155974	Revolution
The Beatles	5237196	Revolution	6397800	Love	566024	2006	Apple Records	United States	155974	Revolution
The Beatles	5237196	Revolution	6397800	Love	566024	2006	Parlophone	United Kingdom	155974	Revolution
The Beatles	5237196	Revolution	6397800	Love	566024	2006	Parlophone	United States	155974	Revolution
The Beatles	5237197	Back in the U.S.S.R.	6397801	Love	566024	2006	Apple Records	United Kingdom	159792	Back in the U.S.S.R.
The Beatles	5237197	Back in the U.S.S.R.	6397801	Love	566024	2006	Apple Records	United States	159792	Back in the U.S.S.R.
The Beatles	5237197	Back in the U.S.S.R.	6397801	Love	566024	2006	Parlophone	United Kingdom	159792	Back in the U.S.S.R.
The Beatles	5237197	Back in the U.S.S.R.	6397801	Love	566024	2006	Parlophone	United States	159792	Back in the U.S.S.R.
The Beatles	5237198	While My Guitar Gently Weeps	6397802	Love	566024	2006	Apple Records	United Kingdom	12890678	While My Guitar Gently Weeps (Love version)
The Beatles	5237198	While My Guitar Gently Weeps	6397802	Love	566024	2006	Apple Records	United States	12890678	While My Guitar Gently Weeps (Love version)
The Beatles	5237198	While My Guitar Gently Weeps	6397802	Love	566024	2006	Parlophone	United Kingdom	12890678	While My Guitar Gently Weeps (Love version)
The Beatles	5237198	While My Guitar Gently Weeps	6397802	Love	566024	2006	Parlophone	United States	12890678	While My Guitar Gently Weeps (Love version)
The Beatles	5237199	A Day in the Life	6397803	Love	566024	2006	Apple Records	United Kingdom	8018704	A Day in the Life
The Beatles	5237199	A Day in the Life	6397803	Love	566024	2006	Apple Records	United States	8018704	A Day in the Life
The Beatles	5237199	A Day in the Life	6397803	Love	566024	2006	Parlophone	United Kingdom	8018704	A Day in the Life
The Beatles	5237199	A Day in the Life	6397803	Love	566024	2006	Parlophone	United States	8018704	A Day in the Life
The Beatles	5237200	Hey Jude	6397804	Love	566024	2006	Apple Records	United Kingdom	155973	Hey Jude
The Beatles	5237200	Hey Jude	6397804	Love	566024	2006	Apple Records	United States	155973	Hey Jude
The Beatles	5237200	Hey Jude	6397804	Love	566024	2006	Parlophone	United Kingdom	155973	Hey Jude
The Beatles	5237200	Hey Jude	6397804	Love	566024	2006	Parlophone	United States	155973	Hey Jude
The Beatles	5237201	Sgt. Pepper’s Lonely Hearts Club Band (reprise)	6397805	Love	566024	2006	Apple Records	United Kingdom	182543	Sgt. Pepper’s Lonely Hearts Club Band (reprise)
The Beatles	5237201	Sgt. Pepper’s Lonely Hearts Club Band (reprise)	6397805	Love	566024	2006	Apple Records	United States	182543	Sgt. Pepper’s Lonely Hearts Club Band (reprise)
The Beatles	5237201	Sgt. Pepper’s Lonely Hearts Club Band (reprise)	6397805	Love	566024	2006	Parlophone	United Kingdom	182543	Sgt. Pepper’s Lonely Hearts Club Band (reprise)
The Beatles	5237201	Sgt. Pepper’s Lonely Hearts Club Band (reprise)	6397805	Love	566024	2006	Parlophone	United States	182543	Sgt. Pepper’s Lonely Hearts Club Band (reprise)
The Beatles	5237202	All You Need Is Love	6397806	Love	566024	2006	Apple Records	United Kingdom	6798	All You Need Is Love
The Beatles	5237202	All You Need Is Love	6397806	Love	566024	2006	Apple Records	United States	6798	All You Need Is Love
The Beatles	5237202	All You Need Is Love	6397806	Love	566024	2006	Parlophone	United Kingdom	6798	All You Need Is Love
The Beatles	5237202	All You Need Is Love	6397806	Love	566024	2006	Parlophone	United States	6798	All You Need Is Love
The Beatles	5237281	Because	6397781	Love	566024	2006	Apple Records	United Kingdom	304817	Because
The Beatles	5237281	Because	6397781	Love	566024	2006	Apple Records	United States	304817	Because
The Beatles	5237281	Because	6397781	Love	566024	2006	EMI	United Kingdom	304817	Because
The Beatles	5237281	Because	6397781	Love	566024	2006	EMI	United States	304817	Because
The Beatles	5237281	Because	6397781	Love	566024	2006	Parlophone	United Kingdom	304817	Because
The Beatles	5237281	Because	6397781	Love	566024	2006	Parlophone	United States	304817	Because
The Beatles	5237282	Get Back	6397782	Love	566024	2006	Apple Records	United Kingdom	12890662	Get Back (Love version)
The Beatles	5237282	Get Back	6397782	Love	566024	2006	Apple Records	United States	12890662	Get Back (Love version)
The Beatles	5237282	Get Back	6397782	Love	566024	2006	EMI	United Kingdom	12890662	Get Back (Love version)
The Beatles	5237282	Get Back	6397782	Love	566024	2006	EMI	United States	12890662	Get Back (Love version)
The Beatles	5237282	Get Back	6397782	Love	566024	2006	Parlophone	United Kingdom	12890662	Get Back (Love version)
The Beatles	5237282	Get Back	6397782	Love	566024	2006	Parlophone	United States	12890662	Get Back (Love version)
The Beatles	5237283	Glass Onion	6397783	Love	566024	2006	Apple Records	United Kingdom	159794	Glass Onion
The Beatles	5237283	Glass Onion	6397783	Love	566024	2006	Apple Records	United States	159794	Glass Onion
The Beatles	5237283	Glass Onion	6397783	Love	566024	2006	EMI	United Kingdom	159794	Glass Onion
The Beatles	5237283	Glass Onion	6397783	Love	566024	2006	EMI	United States	159794	Glass Onion
The Beatles	5237283	Glass Onion	6397783	Love	566024	2006	Parlophone	United Kingdom	159794	Glass Onion
The Beatles	5237283	Glass Onion	6397783	Love	566024	2006	Parlophone	United States	159794	Glass Onion
The Beatles	5237284	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Apple Records	United Kingdom	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237284	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Apple Records	United States	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237284	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	EMI	United Kingdom	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237284	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	EMI	United States	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237284	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Parlophone	United Kingdom	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237284	Eleanor Rigby / Julia (transition)	6397784	Love	566024	2006	Parlophone	United States	12890666	Eleanor Rigby / Julia (Love version)
The Beatles	5237285	I Am the Walrus	6397785	Love	566024	2006	Apple Records	United Kingdom	155968	I Am the Walrus
The Beatles	5237285	I Am the Walrus	6397785	Love	566024	2006	Apple Records	United States	155968	I Am the Walrus
The Beatles	5237285	I Am the Walrus	6397785	Love	566024	2006	EMI	United Kingdom	155968	I Am the Walrus
The Beatles	5237285	I Am the Walrus	6397785	Love	566024	2006	EMI	United States	155968	I Am the Walrus
The Beatles	5237285	I Am the Walrus	6397785	Love	566024	2006	Parlophone	United Kingdom	155968	I Am the Walrus
The Beatles	5237285	I Am the Walrus	6397785	Love	566024	2006	Parlophone	United States	155968	I Am the Walrus
The Beatles	5237286	I Want to Hold Your Hand	6397786	Love	566024	2006	Apple Records	United Kingdom	7945955	I Want to Hold Your Hand
The Beatles	5237286	I Want to Hold Your Hand	6397786	Love	566024	2006	Apple Records	United States	7945955	I Want to Hold Your Hand
The Beatles	5237286	I Want to Hold Your Hand	6397786	Love	566024	2006	EMI	United Kingdom	7945955	I Want to Hold Your Hand
The Beatles	5237286	I Want to Hold Your Hand	6397786	Love	566024	2006	EMI	United States	7945955	I Want to Hold Your Hand
The Beatles	5237286	I Want to Hold Your Hand	6397786	Love	566024	2006	Parlophone	United Kingdom	7945955	I Want to Hold Your Hand
The Beatles	5237286	I Want to Hold Your Hand	6397786	Love	566024	2006	Parlophone	United States	7945955	I Want to Hold Your Hand
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United Kingdom	368507	What You’re Doing
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United Kingdom	613806	Drive My Car
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United States	368507	What You’re Doing
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Apple Records	United States	613806	Drive My Car
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	EMI	United Kingdom	368507	What You’re Doing
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	EMI	United Kingdom	613806	Drive My Car
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	EMI	United States	368507	What You’re Doing
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	EMI	United States	613806	Drive My Car
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United Kingdom	368507	What You’re Doing
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United Kingdom	613806	Drive My Car
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United States	368507	What You’re Doing
The Beatles	5237287	Drive My Car / The Word / What You’re Doing	6397787	Love	566024	2006	Parlophone	United States	613806	Drive My Car
The Beatles	5237288	Gnik Nus	6397788	Love	566024	2006	Apple Records	United Kingdom	12890668	Gnik Nus (Love version)
The Beatles	5237288	Gnik Nus	6397788	Love	566024	2006	Apple Records	United States	12890668	Gnik Nus (Love version)
The Beatles	5237288	Gnik Nus	6397788	Love	566024	2006	EMI	United Kingdom	12890668	Gnik Nus (Love version)
The Beatles	5237288	Gnik Nus	6397788	Love	566024	2006	EMI	United States	12890668	Gnik Nus (Love version)
The Beatles	5237288	Gnik Nus	6397788	Love	566024	2006	Parlophone	United Kingdom	12890668	Gnik Nus (Love version)
The Beatles	5237288	Gnik Nus	6397788	Love	566024	2006	Parlophone	United States	12890668	Gnik Nus (Love version)
The Beatles	5237289	Something / Blue Jay Way (transition)	6397789	Love	566024	2006	Apple Records	United Kingdom	12890669	Something / Blue Jay Way (Love version)
The Beatles	5237289	Something / Blue Jay Way (transition)	6397789	Love	566024	2006	Apple Records	United States	12890669	Something / Blue Jay Way (Love version)
